sortTime,departureTime_timeAMPM,departureTime_time24,arrivalTime_timeAMPM,arrivalTime_time24,carrier_fs,carrier_name,carrier_flightNumber,operatedBy,url,airport_fs,airport_city,isCodeshare
2024-03-27T10:45:00.000Z,2:10PM,14:10,3:25PM,15:25,IN*,Nam Air,291,,/flight-tracker/IN*/291?year=2024&amp;month=3&amp;date=28&amp;flightId=1242877555,PKN,Pangkalanbun,
2024-03-27T14:05:00.000Z,7:40PM,19:40,9:05PM,21:05,CTV,Citilink,723,,/flight-tracker/CTV/723?year=2024&amp;month=3&amp;date=27&amp;flightId=1242899013,SUB,Surabaya,
2024-03-27T23:05:00.000Z,5:00AM,05:00,6:05AM,06:05,CTV,Citilink,985,,/flight-tracker/CTV/985?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053758,PLM,Palembang,
2024-03-27T23:55:00.000Z,5:30AM,05:30,6:55AM,06:55,CTV,Citilink,711,,/flight-tracker/CTV/711?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053586,SUB,Surabaya,
2024-03-28T00:05:00.000Z,6:00AM,06:00,7:05AM,07:05,CTV,Citilink,763,,/flight-tracker/CTV/763?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053632,SOC,Surakarta,
2024-03-28T01:55:00.000Z,7:50AM,07:50,8:55AM,08:55,CTV,Citilink,971,,/flight-tracker/CTV/971?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053760,PGK,Pangkal Pinang,
2024-03-28T03:00:00.000Z,8:15AM,08:15,10:00AM,10:00,CTV,Citilink,213,,/flight-tracker/CTV/213?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053507,UPG,Ujung Pandang,
2024-03-28T03:05:00.000Z,8:25AM,08:25,10:05AM,10:05,SJV,Super Air Jet,857,,/flight-tracker/SJV/857?year=2024&amp;month=3&amp;date=28&amp;flightId=1243032007,BTH,Batam,
2024-03-28T04:10:00.000Z,8:50AM,08:50,11:10AM,11:10,CTV,Citilink,913,,/flight-tracker/CTV/913?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053692,KNO,Kuala Namu,
2024-03-28T04:20:00.000Z,10:35AM,10:35,11:20AM,11:20,CTV,Citilink,481,,/flight-tracker/CTV/481?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053590,BDJ,Banjarmasin,
2024-03-28T04:50:00.000Z,10:30AM,10:30,12:50PM,12:50,JT*,Lion Air,211,,/flight-tracker/JT*/211?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034626,KNO,Kuala Namu,
2024-03-28T04:55:00.000Z,8:50AM,08:50,11:55AM,11:55,ID*,Batik Air,6181,,/flight-tracker/ID*/6181?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031206,DJJ,Jayapura,
2024-03-28T05:00:00.000Z,10:35AM,10:35,12:00PM,12:00,QZ,Indonesia AirAsia,223,,/flight-tracker/QZ/223?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054961,PEN,Penang,
2024-03-28T05:00:00.000Z,10:20AM,10:20,12:00PM,12:00,CTV,Citilink,703,,/flight-tracker/CTV/703?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053565,BWX,Banyuwangi,
2024-03-28T05:00:00.000Z,11:15AM,11:15,12:40PM,12:40,JT*,Lion Air,713,,/flight-tracker/JT*/713?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034798,PNK,Pontianak,
2024-03-28T05:00:00.000Z,11:10AM,11:10,12:00PM,12:00,JT*,Lion Air,171,,/flight-tracker/JT*/171?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034597,TKG,Bandar Lampung,
2024-03-28T05:05:00.000Z,11:15AM,11:15,12:05PM,12:05,SJV,Super Air Jet,741,,/flight-tracker/SJV/741?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031947,DPS,Denpasar,
2024-03-28T05:05:00.000Z,10:40AM,10:40,12:05PM,12:05,CTV,Citilink,715,,/flight-tracker/CTV/715?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053651,SUB,Surabaya,
2024-03-28T05:05:00.000Z,10:45AM,10:45,12:05PM,12:05,GA,Garuda Indonesia,225,,/flight-tracker/GA/225?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026433,SOC,Surakarta,
2024-03-28T05:05:00.000Z,10:45AM,10:45,12:05PM,12:05,EK,Emirates,7261,Operated by Garuda Indonesia 225,/flight-tracker/EK/7261?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026433,SOC,Surakarta,TRUE
2024-03-28T05:05:00.000Z,10:45AM,10:45,12:05PM,12:05,EY,Etihad Airways,8175,Operated by Garuda Indonesia 225,/flight-tracker/EY/8175?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026433,SOC,Surakarta,TRUE
2024-03-28T05:05:00.000Z,10:45AM,10:45,12:05PM,12:05,MH,Malaysia Airlines,5911,Operated by Garuda Indonesia 225,/flight-tracker/MH/5911?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026433,SOC,Surakarta,TRUE
2024-03-28T05:05:00.000Z,10:45AM,10:45,12:05PM,12:05,JT*,Lion Air,809,,/flight-tracker/JT*/809?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034866,DJB,Jambi,
2024-03-28T05:05:00.000Z,10:50AM,10:50,12:05PM,12:05,JT*,Lion Air,639,,/flight-tracker/JT*/639?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034737,BKS,Bengkulu,
2024-03-28T05:10:00.000Z,11:10AM,11:10,12:10PM,12:10,CTV,Citilink,641,,/flight-tracker/CTV/641?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053600,LOP,Praya,
2024-03-28T05:15:00.000Z,10:50AM,10:50,12:15PM,12:15,CTV,Citilink,333,,/flight-tracker/CTV/333?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053508,UPG,Ujung Pandang,
2024-03-28T05:15:00.000Z,11:15AM,11:15,12:15PM,12:15,GA,Garuda Indonesia,431,,/flight-tracker/GA/431?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026455,LOP,Praya,
2024-03-28T05:15:00.000Z,10:40AM,10:40,12:15PM,12:15,6D,Pelita Air Service,211,,/flight-tracker/6D/211?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031655,SUB,Surabaya,
2024-03-28T05:20:00.000Z,10:00AM,10:00,12:20PM,12:20,SJV,Super Air Jet,941,,/flight-tracker/SJV/941?year=2024&amp;month=3&amp;date=28&amp;flightId=1243032019,KNO,Kuala Namu,
2024-03-28T05:20:00.000Z,10:10AM,10:10,12:20PM,12:20,SJV,Super Air Jet,957,,/flight-tracker/SJV/957?year=2024&amp;month=3&amp;date=28&amp;flightId=1243032055,DTB,Siborong-Borong,
2024-03-28T05:20:00.000Z,10:10AM,10:10,12:20PM,12:20,QZ,Indonesia AirAsia,725,,/flight-tracker/QZ/725?year=2024&amp;month=3&amp;date=28&amp;flightId=1243055033,DTB,Siborong-Borong,
2024-03-28T05:20:00.000Z,11:25AM,11:25,12:20PM,12:20,ID*,Batik Air,7154,,/flight-tracker/ID*/7154?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031384,SIN,Singapore,
2024-03-28T05:20:00.000Z,9:45AM,09:45,10:50AM,10:50,JT*,Lion Air,127,,/flight-tracker/JT*/127?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034607,TJQ,Tanjung Pandan,
2024-03-28T05:25:00.000Z,11:25AM,11:25,12:25PM,12:25,JT*,Lion Air,751,,/flight-tracker/JT*/751?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034825,BPN,Balikpapan,
2024-03-28T05:25:00.000Z,11:40AM,11:40,12:25PM,12:25,TNU,TransNusa,152,,/flight-tracker/TNU/152?year=2024&amp;month=3&amp;date=28&amp;flightId=1242987253,SIN,Singapore,
2024-03-28T05:30:00.000Z,9:30AM,09:30,12:30PM,12:30,VJC,VietJet Air,855,,/flight-tracker/VJC/855?year=2024&amp;month=3&amp;date=28&amp;flightId=1243071369,SGN,Ho Chi Minh City,
2024-03-28T05:30:00.000Z,1:55PM,13:55,3:35PM,15:35,JT*,Lion Air,371,,/flight-tracker/JT*/371?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034712,BTH,Batam,
2024-03-28T05:35:00.000Z,8:10AM,08:10,12:35PM,12:35,MF,Xiamen Airlines,855,,/flight-tracker/MF/855?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042294,FOC,Fuzhou,
2024-03-28T05:35:00.000Z,8:10AM,08:10,12:35PM,12:35,GA,Garuda Indonesia,9736,Operated by Xiamen Airlines 855,/flight-tracker/GA/9736?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042294,FOC,Fuzhou,TRUE
2024-03-28T05:35:00.000Z,8:25AM,08:25,12:35PM,12:35,CZ,China Southern Airlines,3037,,/flight-tracker/CZ/3037?year=2024&amp;month=3&amp;date=28&amp;flightId=1243009179,CAN,Guangzhou,
2024-03-28T05:35:00.000Z,11:50AM,11:50,12:35PM,12:35,QZ,Indonesia AirAsia,267,,/flight-tracker/QZ/267?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054992,SIN,Singapore,
2024-03-28T05:35:00.000Z,11:20AM,11:20,12:35PM,12:35,ID*,Batik Air,7365,,/flight-tracker/ID*/7365?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031372,SOC,Surakarta,
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,GA,Garuda Indonesia,641,,/flight-tracker/GA/641?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,CI,China Airlines,9661,Operated by Garuda Indonesia 641,/flight-tracker/CI/9661?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,EK,Emirates,7301,Operated by Garuda Indonesia 641,/flight-tracker/EK/7301?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,EY,Etihad Airways,7142,Operated by Garuda Indonesia 641,/flight-tracker/EY/7142?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,MH,Malaysia Airlines,4021,Operated by Garuda Indonesia 641,/flight-tracker/MH/4021?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,NH,ANA,5538,Operated by Garuda Indonesia 641,/flight-tracker/NH/5538?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,11:10AM,11:10,12:40PM,12:40,SV,Saudia,6375,Operated by Garuda Indonesia 641,/flight-tracker/SV/6375?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026545,UPG,Ujung Pandang,TRUE
2024-03-28T05:40:00.000Z,10:45AM,10:45,12:40PM,12:40,GA,Garuda Indonesia,175,,/flight-tracker/GA/175?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026387,PKU,Pekanbaru,
2024-03-28T05:40:00.000Z,10:45AM,10:45,12:40PM,12:40,CI,China Airlines,9689,Operated by Garuda Indonesia 175,/flight-tracker/CI/9689?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026387,PKU,Pekanbaru,TRUE
2024-03-28T05:40:00.000Z,11:55AM,11:55,12:40PM,12:40,SJV,Super Air Jet,623,,/flight-tracker/SJV/623?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031901,BDJ,Banjarmasin,
2024-03-28T05:40:00.000Z,10:55AM,10:55,12:40PM,12:40,SJV,Super Air Jet,371,,/flight-tracker/SJV/371?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031839,BWX,Banyuwangi,
2024-03-28T05:40:00.000Z,11:00AM,11:00,12:40PM,12:40,JT*,Lion Air,671,,/flight-tracker/JT*/671?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034778,PKY,Palangkaraya,
2024-03-28T05:40:00.000Z,11:15AM,11:15,12:40PM,12:40,JT*,Lion Air,833,,/flight-tracker/JT*/833?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034874,PNK,Pontianak,
2024-03-28T05:40:00.000Z,11:30AM,11:30,12:40PM,12:40,ID*,Batik Air,6379,,/flight-tracker/ID*/6379?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031255,YIA,Yogyakarta,
2024-03-28T05:45:00.000Z,10:45AM,10:45,12:45PM,12:45,ID*,Batik Air,7780,,/flight-tracker/ID*/7780?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031410,SOQ,Sorong,
2024-03-28T05:45:00.000Z,11:15AM,11:15,12:45PM,12:45,ID*,Batik Air,6593,,/flight-tracker/ID*/6593?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031273,SUB,Surabaya,
2024-03-28T05:45:00.000Z,11:15AM,11:15,12:45PM,12:45,CTV,Citilink,751,,/flight-tracker/CTV/751?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053647,MLG,Malang,
2024-03-28T05:50:00.000Z,11:30AM,11:30,12:50PM,12:50,ID*,Batik Air,6525,,/flight-tracker/ID*/6525?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031202,LBJ,Labuan Bajo,
2024-03-28T05:50:00.000Z,10:30AM,10:30,12:50PM,12:50,JT*,Lion Air,201,,/flight-tracker/JT*/201?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034598,KNO,Kuala Namu,
2024-03-28T05:50:00.000Z,11:20AM,11:20,12:50PM,12:50,JT*,Lion Air,697,,/flight-tracker/JT*/697?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034808,SUB,Surabaya,
2024-03-28T05:50:00.000Z,11:25AM,11:25,12:50PM,12:50,GA,Garuda Indonesia,127,,/flight-tracker/GA/127?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026401,DJB,Jambi,
2024-03-28T05:50:00.000Z,11:30AM,11:30,12:50PM,12:50,SJV,Super Air Jet,841,,/flight-tracker/SJV/841?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031989,DJB,Jambi,
2024-03-28T05:50:00.000Z,11:45AM,11:45,12:50PM,12:50,ID*,Batik Air,6847,,/flight-tracker/ID*/6847?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031306,PGK,Pangkal Pinang,
2024-03-28T05:55:00.000Z,10:30AM,10:30,12:55PM,12:55,GA,Garuda Indonesia,185,,/flight-tracker/GA/185?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026384,KNO,Kuala Namu,
2024-03-28T05:55:00.000Z,10:30AM,10:30,12:55PM,12:55,CI,China Airlines,9673,Operated by Garuda Indonesia 185,/flight-tracker/CI/9673?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026384,KNO,Kuala Namu,TRUE
2024-03-28T05:55:00.000Z,10:30AM,10:30,12:55PM,12:55,EK,Emirates,7267,Operated by Garuda Indonesia 185,/flight-tracker/EK/7267?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026384,KNO,Kuala Namu,TRUE
2024-03-28T05:55:00.000Z,10:30AM,10:30,12:55PM,12:55,EY,Etihad Airways,7126,Operated by Garuda Indonesia 185,/flight-tracker/EY/7126?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026384,KNO,Kuala Namu,TRUE
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,GA,Garuda Indonesia,407,,/flight-tracker/GA/407?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,EK,Emirates,7295,Operated by Garuda Indonesia 407,/flight-tracker/EK/7295?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,TRUE
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,EY,Etihad Airways,7109,Operated by Garuda Indonesia 407,/flight-tracker/EY/7109?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,TRUE
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,KL,KLM,4037,Operated by Garuda Indonesia 407,/flight-tracker/KL/4037?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,TRUE
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,TK,Turkish Airlines,9367,Operated by Garuda Indonesia 407,/flight-tracker/TK/9367?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,TRUE
2024-03-28T05:55:00.000Z,12:00PM,12:00,12:55PM,12:55,VN,Vietnam Airlines,3879,Operated by Garuda Indonesia 407,/flight-tracker/VN/3879?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026477,DPS,Denpasar,TRUE
2024-03-28T06:00:00.000Z,8:40AM,08:40,1:00PM,13:00,VJC,VietJet Air,929,,/flight-tracker/VJC/929?year=2024&amp;month=3&amp;date=28&amp;flightId=1243071400,HAN,Hanoi,
2024-03-28T06:00:00.000Z,11:45AM,11:45,1:00PM,13:00,AK,AirAsia,351,,/flight-tracker/AK/351?year=2024&amp;month=3&amp;date=28&amp;flightId=1242999150,KUL,Kuala Lumpur,
2024-03-28T06:00:00.000Z,11:45AM,11:45,1:00PM,13:00,GA,Garuda Indonesia,137,,/flight-tracker/GA/137?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026400,PGK,Pangkal Pinang,
2024-03-28T06:00:00.000Z,11:55AM,11:55,1:00PM,13:00,SJ,Sriwijaya Air,73,,/flight-tracker/SJ/73?year=2024&amp;month=3&amp;date=28&amp;flightId=1243056969,PGK,Pangkal Pinang,
2024-03-28T06:05:00.000Z,12:15PM,12:15,1:05PM,13:05,CTV,Citilink,667,,/flight-tracker/CTV/667?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053566,DPS,Denpasar,
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,CTV,Citilink,717,,/flight-tracker/CTV/717?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053649,SUB,Surabaya,
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,GA,Garuda Indonesia,327,,/flight-tracker/GA/327?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026450,SUB,Surabaya,
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,EK,Emirates,7313,Operated by Garuda Indonesia 327,/flight-tracker/EK/7313?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026450,SUB,Surabaya,TRUE
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,EY,Etihad Airways,8148,Operated by Garuda Indonesia 327,/flight-tracker/EY/8148?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026450,SUB,Surabaya,TRUE
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,MH,Malaysia Airlines,4029,Operated by Garuda Indonesia 327,/flight-tracker/MH/4029?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026450,SUB,Surabaya,TRUE
2024-03-28T06:10:00.000Z,11:35AM,11:35,1:10PM,13:10,VN,Vietnam Airlines,3873,Operated by Garuda Indonesia 327,/flight-tracker/VN/3873?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026450,SUB,Surabaya,TRUE
2024-03-28T06:10:00.000Z,12:05PM,12:05,1:10PM,13:10,ID*,Batik Air,6343,,/flight-tracker/ID*/6343?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031147,SRG,Semarang,
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,GA,Garuda Indonesia,829,,/flight-tracker/GA/829?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,AF,Air France,3932,Operated by Garuda Indonesia 829,/flight-tracker/AF/3932?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,EY,Etihad Airways,8134,Operated by Garuda Indonesia 829,/flight-tracker/EY/8134?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,MF,Xiamen Airlines,9505,Operated by Garuda Indonesia 829,/flight-tracker/MF/9505?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,SQ,Singapore Airlines,5569,Operated by Garuda Indonesia 829,/flight-tracker/SQ/5569?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:15PM,12:15,1:15PM,13:15,VN,Vietnam Airlines,2951,Operated by Garuda Indonesia 829,/flight-tracker/VN/2951?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026527,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:30PM,12:30,1:15PM,13:15,SQ,Singapore Airlines,958,,/flight-tracker/SQ/958?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058217,SIN,Singapore,
2024-03-28T06:15:00.000Z,12:30PM,12:30,1:15PM,13:15,GA,Garuda Indonesia,8958,Operated by Singapore Airlines 958,/flight-tracker/GA/8958?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058217,SIN,Singapore,TRUE
2024-03-28T06:15:00.000Z,12:30PM,12:30,1:15PM,13:15,SK,SAS,8035,Operated by Singapore Airlines 958,/flight-tracker/SK/8035?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058217,SIN,Singapore,TRUE
