sortTime,departureTime_timeAMPM,departureTime_time24,arrivalTime_timeAMPM,arrivalTime_time24,carrier_fs,carrier_name,carrier_flightNumber,operatedBy,url,airport_fs,airport_city,isCodeshare
2024-03-28T09:45:00.000Z,3:25PM,15:25,4:45PM,16:45,GA,Garuda Indonesia,453,,/flight-tracker/GA/453?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026448,LBJ,Labuan Bajo,
2024-03-28T09:45:00.000Z,3:05PM,15:05,4:45PM,16:45,JT*,Lion Air,3867,,/flight-tracker/JT*/3867?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034701,PKY,Palangkaraya,
2024-03-28T09:45:00.000Z,3:10PM,15:10,4:45PM,16:45,6D,Pelita Air Service,209,,/flight-tracker/6D/209?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031609,SUB,Surabaya,
2024-03-28T09:50:00.000Z,4:00PM,16:00,4:50PM,16:50,6D,Pelita Air Service,109,,/flight-tracker/6D/109?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031637,DPS,Denpasar,
2024-03-28T09:50:00.000Z,3:00PM,15:00,4:50PM,16:50,SJV,Super Air Jet,811,,/flight-tracker/SJV/811?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031970,PDG,Padang,
2024-03-28T09:50:00.000Z,3:10PM,15:10,4:50PM,16:50,SJV,Super Air Jet,855,,/flight-tracker/SJV/855?year=2024&amp;month=3&amp;date=28&amp;flightId=1243032005,BTH,Batam,
2024-03-28T09:50:00.000Z,3:15PM,15:15,4:50PM,16:50,ID*,Batik Air,6401,,/flight-tracker/ID*/6401?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031214,SUB,Surabaya,
2024-03-28T09:50:00.000Z,3:20PM,15:20,4:50PM,16:50,JT*,Lion Air,725,,/flight-tracker/JT*/725?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034804,PNK,Pontianak,
2024-03-28T09:50:00.000Z,3:25PM,15:25,4:50PM,16:50,GA,Garuda Indonesia,245,,/flight-tracker/GA/245?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026421,SRG,Semarang,
2024-03-28T09:50:00.000Z,3:25PM,15:25,4:50PM,16:50,CI,China Airlines,9677,Operated by Garuda Indonesia 245,/flight-tracker/CI/9677?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026421,SRG,Semarang,TRUE
2024-03-28T09:50:00.000Z,3:25PM,15:25,4:50PM,16:50,MH,Malaysia Airlines,5873,Operated by Garuda Indonesia 245,/flight-tracker/MH/5873?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026421,SRG,Semarang,TRUE
2024-03-28T09:50:00.000Z,3:25PM,15:25,4:50PM,16:50,NH,ANA,5506,Operated by Garuda Indonesia 245,/flight-tracker/NH/5506?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026421,SRG,Semarang,TRUE
2024-03-28T09:50:00.000Z,3:25PM,15:25,4:50PM,16:50,SV,Saudia,6151,Operated by Garuda Indonesia 245,/flight-tracker/SV/6151?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026421,SRG,Semarang,TRUE
2024-03-28T09:50:00.000Z,3:30PM,15:30,4:50PM,16:50,SJV,Super Air Jet,847,,/flight-tracker/SJV/847?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031993,DJB,Jambi,
2024-03-28T09:50:00.000Z,3:45PM,15:45,4:50PM,16:50,ID*,Batik Air,6341,,/flight-tracker/ID*/6341?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031144,SRG,Semarang,
2024-03-28T09:55:00.000Z,10:50AM,10:50,4:55PM,16:55,JL,JAL,725,,/flight-tracker/JL/725?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034072,NRT,Tokyo,
2024-03-28T09:55:00.000Z,10:50AM,10:50,4:55PM,16:55,AS,Alaska Airlines,7345,Operated by JAL 725,/flight-tracker/AS/7345?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034072,NRT,Tokyo,TRUE
2024-03-28T09:55:00.000Z,10:50AM,10:50,4:55PM,16:55,GA,Garuda Indonesia,9153,Operated by JAL 725,/flight-tracker/GA/9153?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034072,NRT,Tokyo,TRUE
2024-03-28T09:55:00.000Z,10:50AM,10:50,4:55PM,16:55,HA,Hawaiian Airlines,5376,Operated by JAL 725,/flight-tracker/HA/5376?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034072,NRT,Tokyo,TRUE
2024-03-28T09:55:00.000Z,2:30PM,14:30,4:55PM,16:55,JT*,Lion Air,215,,/flight-tracker/JT*/215?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034629,KNO,Kuala Namu,
2024-03-28T09:55:00.000Z,4:00PM,16:00,4:55PM,16:55,CTV,Citilink,681,,/flight-tracker/CTV/681?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053583,DPS,Denpasar,
2024-03-28T09:55:00.000Z,4:10PM,16:10,4:55PM,16:55,SQ,Singapore Airlines,962,,/flight-tracker/SQ/962?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058263,SIN,Singapore,
2024-03-28T09:55:00.000Z,4:10PM,16:10,4:55PM,16:55,GA,Garuda Indonesia,8962,Operated by Singapore Airlines 962,/flight-tracker/GA/8962?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058263,SIN,Singapore,TRUE
2024-03-28T09:55:00.000Z,4:10PM,16:10,4:55PM,16:55,UK*,Vistara,8962,Operated by Singapore Airlines 962,/flight-tracker/UK*/8962?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058263,SIN,Singapore,TRUE
2024-03-28T09:55:00.000Z,4:10PM,16:10,4:55PM,16:55,VA,Virgin Australia,5834,Operated by Singapore Airlines 962,/flight-tracker/VA/5834?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058263,SIN,Singapore,TRUE
2024-03-28T10:00:00.000Z,2:45PM,14:45,5:00PM,17:00,GA,Garuda Indonesia,601,,/flight-tracker/GA/601?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026500,MDC,Manado,
2024-03-28T10:00:00.000Z,2:45PM,14:45,5:00PM,17:00,EY,Etihad Airways,7131,Operated by Garuda Indonesia 601,/flight-tracker/EY/7131?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026500,MDC,Manado,TRUE
2024-03-28T10:00:00.000Z,2:45PM,14:45,5:00PM,17:00,NH,ANA,5516,Operated by Garuda Indonesia 601,/flight-tracker/NH/5516?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026500,MDC,Manado,TRUE
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,GA,Garuda Indonesia,411,,/flight-tracker/GA/411?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,EY,Etihad Airways,7114,Operated by Garuda Indonesia 411,/flight-tracker/EY/7114?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,TRUE
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,KL,KLM,4055,Operated by Garuda Indonesia 411,/flight-tracker/KL/4055?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,TRUE
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,SV,Saudia,6367,Operated by Garuda Indonesia 411,/flight-tracker/SV/6367?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,TRUE
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,TK,Turkish Airlines,9371,Operated by Garuda Indonesia 411,/flight-tracker/TK/9371?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,TRUE
2024-03-28T10:00:00.000Z,3:55PM,15:55,5:00PM,17:00,VN,Vietnam Airlines,3939,Operated by Garuda Indonesia 411,/flight-tracker/VN/3939?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026464,DPS,Denpasar,TRUE
2024-03-28T10:00:00.000Z,3:15PM,15:15,5:00PM,17:00,CTV,Citilink,701,,/flight-tracker/CTV/701?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053571,BWX,Banyuwangi,
2024-03-28T10:05:00.000Z,4:10PM,16:10,5:05PM,17:05,ID*,Batik Air,7150,,/flight-tracker/ID*/7150?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031379,SIN,Singapore,
2024-03-28T10:05:00.000Z,3:50PM,15:50,5:05PM,17:05,CTV,Citilink,885,,/flight-tracker/CTV/885?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053695,PLM,Palembang,
2024-03-28T10:10:00.000Z,3:30PM,15:30,5:10PM,17:10,ID*,Batik Air,6725,,/flight-tracker/ID*/6725?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031291,KDI,Kendari,
2024-03-28T10:10:00.000Z,3:40PM,15:40,5:10PM,17:10,CTV,Citilink,503,,/flight-tracker/CTV/503?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053616,KUL,Kuala Lumpur,
2024-03-28T10:10:00.000Z,3:50PM,15:50,5:10PM,17:10,QZ,Indonesia AirAsia,221,,/flight-tracker/QZ/221?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054958,PEN,Penang,
2024-03-28T10:10:00.000Z,4:15PM,16:15,5:10PM,17:10,SJV,Super Air Jet,743,,/flight-tracker/SJV/743?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031946,DPS,Denpasar,
2024-03-28T10:10:00.000Z,3:55PM,15:55,5:10PM,17:10,GA,Garuda Indonesia,113,,/flight-tracker/GA/113?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026374,PLM,Palembang,
2024-03-28T10:10:00.000Z,3:55PM,15:55,5:10PM,17:10,MH,Malaysia Airlines,5785,Operated by Garuda Indonesia 113,/flight-tracker/MH/5785?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026374,PLM,Palembang,TRUE
2024-03-28T10:10:00.000Z,3:55PM,15:55,5:10PM,17:10,NH,ANA,5500,Operated by Garuda Indonesia 113,/flight-tracker/NH/5500?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026374,PLM,Palembang,TRUE
2024-03-28T10:15:00.000Z,4:00PM,16:00,5:15PM,17:15,GA,Garuda Indonesia,221,,/flight-tracker/GA/221?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026436,SOC,Surakarta,
2024-03-28T10:15:00.000Z,4:00PM,16:00,5:15PM,17:15,EK,Emirates,7297,Operated by Garuda Indonesia 221,/flight-tracker/EK/7297?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026436,SOC,Surakarta,TRUE
2024-03-28T10:15:00.000Z,4:00PM,16:00,5:15PM,17:15,EY,Etihad Airways,7118,Operated by Garuda Indonesia 221,/flight-tracker/EY/7118?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026436,SOC,Surakarta,TRUE
2024-03-28T10:15:00.000Z,4:00PM,16:00,5:15PM,17:15,MH,Malaysia Airlines,5769,Operated by Garuda Indonesia 221,/flight-tracker/MH/5769?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026436,SOC,Surakarta,TRUE
2024-03-28T10:20:00.000Z,3:30AM,03:30,5:20PM,17:20,SV,Saudia,818,,/flight-tracker/SV/818?year=2024&amp;month=3&amp;date=28&amp;flightId=1243059418,JED,Jeddah,
2024-03-28T10:20:00.000Z,4:25PM,16:25,5:20PM,17:20,QZ,Indonesia AirAsia,531,,/flight-tracker/QZ/531?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054996,KCH,Kuching,
2024-03-28T10:20:00.000Z,4:30PM,16:30,5:20PM,17:20,JT*,Lion Air,323,,/flight-tracker/JT*/323?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034687,BDJ,Banjarmasin,
2024-03-28T10:30:00.000Z,1:55PM,13:55,5:30PM,17:30,QF,Qantas,41,,/flight-tracker/QF/41?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053070,SYD,Sydney,
2024-03-28T10:30:00.000Z,4:10PM,16:10,5:30PM,17:30,SJV,Super Air Jet,251,,/flight-tracker/SJV/251?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031849,UPG,Ujung Pandang,
2024-03-28T10:30:00.000Z,4:25PM,16:25,5:30PM,17:30,MH,Malaysia Airlines,723,,/flight-tracker/MH/723?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042804,KUL,Kuala Lumpur,
2024-03-28T10:30:00.000Z,4:25PM,16:25,5:30PM,17:30,FY,Firefly,7389,Operated by Malaysia Airlines 723,/flight-tracker/FY/7389?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042804,KUL,Kuala Lumpur,TRUE
2024-03-28T10:30:00.000Z,4:25PM,16:25,5:30PM,17:30,KL,KLM,3961,Operated by Malaysia Airlines 723,/flight-tracker/KL/3961?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042804,KUL,Kuala Lumpur,TRUE
2024-03-28T10:30:00.000Z,4:25PM,16:25,5:30PM,17:30,QR,Qatar Airways,5002,Operated by Malaysia Airlines 723,/flight-tracker/QR/5002?year=2024&amp;month=3&amp;date=28&amp;flightId=1243042804,KUL,Kuala Lumpur,TRUE
2024-03-28T10:30:00.000Z,3:45PM,15:45,5:30PM,17:30,ID*,Batik Air,6855,,/flight-tracker/ID*/6855?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031298,PKU,Pekanbaru,
2024-03-28T10:30:00.000Z,4:20PM,16:20,5:30PM,17:30,SJV,Super Air Jet,927,,/flight-tracker/SJV/927?year=2024&amp;month=3&amp;date=28&amp;flightId=1243032030,PLM,Palembang,
2024-03-28T10:30:00.000Z,4:25PM,16:25,5:30PM,17:30,SJV,Super Air Jet,825,,/flight-tracker/SJV/825?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031988,PGK,Pangkal Pinang,
2024-03-28T10:35:00.000Z,4:25PM,16:25,5:35PM,17:35,CTV,Citilink,423,,/flight-tracker/CTV/423?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053547,AAP,Samarinda,
2024-03-28T10:35:00.000Z,4:45PM,16:45,5:35PM,17:35,GA,Garuda Indonesia,537,,/flight-tracker/GA/537?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026502,BDJ,Banjarmasin,
2024-03-28T10:35:00.000Z,4:45PM,16:45,5:35PM,17:35,MH,Malaysia Airlines,4043,Operated by Garuda Indonesia 537,/flight-tracker/MH/4043?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026502,BDJ,Banjarmasin,TRUE
2024-03-28T10:35:00.000Z,4:10PM,16:10,5:35PM,17:35,SJ,Sriwijaya Air,187,,/flight-tracker/SJ/187?year=2024&amp;month=3&amp;date=28&amp;flightId=1243056915,PNK,Pontianak,
2024-03-28T10:40:00.000Z,4:15PM,16:15,5:40PM,17:40,GA,Garuda Indonesia,647,,/flight-tracker/GA/647?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026521,AMQ,Ambon,
2024-03-28T10:40:00.000Z,4:15PM,16:15,5:40PM,17:40,KL,KLM,4026,Operated by Garuda Indonesia 647,/flight-tracker/KL/4026?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026521,AMQ,Ambon,TRUE
2024-03-28T10:40:00.000Z,2:15PM,14:15,5:40PM,17:40,ET,Ethiopian Airlines,628,,/flight-tracker/ET/628?year=2024&amp;month=3&amp;date=28&amp;flightId=1242865219,BKK,Bangkok,
2024-03-28T10:40:00.000Z,4:00PM,16:00,5:40PM,17:40,GA,Garuda Indonesia,449,,/flight-tracker/GA/449?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026458,SUB,Surabaya,
2024-03-28T10:40:00.000Z,4:00PM,16:00,5:40PM,17:40,EY,Etihad Airways,8150,Operated by Garuda Indonesia 449,/flight-tracker/EY/8150?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026458,SUB,Surabaya,TRUE
2024-03-28T10:40:00.000Z,5:30PM,17:30,6:10PM,18:10,IN*,Nam Air,2801,,/flight-tracker/IN*/2801?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031572,DPS,Denpasar,
2024-03-28T10:45:00.000Z,4:25PM,16:25,5:45PM,17:45,JT*,Lion Air,793,,/flight-tracker/JT*/793?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034880,UPG,Ujung Pandang,
2024-03-28T10:45:00.000Z,6:30PM,18:30,7:45PM,19:45,ID*,Batik Air,7363,,/flight-tracker/ID*/7363?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031364,SOC,Surakarta,
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,GA,Garuda Indonesia,867,,/flight-tracker/GA/867?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,EY,Etihad Airways,8141,Operated by Garuda Indonesia 867,/flight-tracker/EY/8141?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,TRUE
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,PG,Bangkok Airways,4303,Operated by Garuda Indonesia 867,/flight-tracker/PG/4303?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,TRUE
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,SV,Saudia,6162,Operated by Garuda Indonesia 867,/flight-tracker/SV/6162?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,TRUE
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,SV,Saudia,6194,Operated by Garuda Indonesia 867,/flight-tracker/SV/6194?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,TRUE
2024-03-28T10:50:00.000Z,2:15PM,14:15,5:50PM,17:50,WY,Oman Air,5700,Operated by Garuda Indonesia 867,/flight-tracker/WY/5700?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026568,BKK,Bangkok,TRUE
2024-03-28T10:50:00.000Z,3:25PM,15:25,5:50PM,17:50,JT*,Lion Air,385,,/flight-tracker/JT*/385?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034695,KNO,Kuala Namu,
2024-03-28T10:50:00.000Z,4:30PM,16:30,5:50PM,17:50,ID*,Batik Air,6797,,/flight-tracker/ID*/6797?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031320,UPG,Ujung Pandang,
2024-03-28T10:50:00.000Z,4:40PM,16:40,5:50PM,17:50,QZ,Indonesia AirAsia,211,,/flight-tracker/QZ/211?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054977,KUL,Kuala Lumpur,
2024-03-28T10:50:00.000Z,4:45PM,16:45,5:50PM,17:50,CTV,Citilink,683,,/flight-tracker/CTV/683?year=2024&amp;month=3&amp;date=28&amp;flightId=1243053597,DPS,Denpasar,
2024-03-28T10:50:00.000Z,4:15PM,16:15,5:50PM,17:50,ID*,Batik Air,6587,,/flight-tracker/ID*/6587?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031279,SUB,Surabaya,
2024-03-28T10:55:00.000Z,2:25PM,14:25,5:55PM,17:55,TG,Thai Airways International,435,,/flight-tracker/TG/435?year=2024&amp;month=3&amp;date=28&amp;flightId=1243060063,BKK,Bangkok,
2024-03-28T10:55:00.000Z,4:25PM,16:25,5:55PM,17:55,JT*,Lion Air,687,,/flight-tracker/JT*/687?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034768,PNK,Pontianak,
2024-03-28T10:55:00.000Z,4:50PM,16:50,5:55PM,17:55,ID*,Batik Air,8355,,/flight-tracker/ID*/8355?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031424,SRG,Semarang,
2024-03-28T11:00:00.000Z,2:30AM,02:30,6:00PM,18:00,TK,Turkish Airlines,56,,/flight-tracker/TK/56?year=2024&amp;month=3&amp;date=28&amp;flightId=1243060998,ISL,Istanbul,
2024-03-28T11:00:00.000Z,2:30AM,02:30,6:00PM,18:00,GA,Garuda Indonesia,9095,Operated by Turkish Airlines 56,/flight-tracker/GA/9095?year=2024&amp;month=3&amp;date=28&amp;flightId=1243060998,ISL,Istanbul,TRUE
2024-03-28T11:05:00.000Z,4:40PM,16:40,6:05PM,18:05,GA,Garuda Indonesia,643,,/flight-tracker/GA/643?year=2024&amp;month=3&amp;date=28&amp;flightId=1243026540,UPG,Ujung Pandang,
2024-03-28T11:05:00.000Z,5:20PM,17:20,6:05PM,18:05,SQ,Singapore Airlines,964,,/flight-tracker/SQ/964?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058264,SIN,Singapore,
2024-03-28T11:05:00.000Z,5:20PM,17:20,6:05PM,18:05,GA,Garuda Indonesia,8964,Operated by Singapore Airlines 964,/flight-tracker/GA/8964?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058264,SIN,Singapore,TRUE
2024-03-28T11:05:00.000Z,5:20PM,17:20,6:05PM,18:05,OZ,Asiana Airlines,6796,Operated by Singapore Airlines 964,/flight-tracker/OZ/6796?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058264,SIN,Singapore,TRUE
2024-03-28T11:05:00.000Z,5:20PM,17:20,6:05PM,18:05,UK*,Vistara,8964,Operated by Singapore Airlines 964,/flight-tracker/UK*/8964?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058264,SIN,Singapore,TRUE
2024-03-28T11:05:00.000Z,5:20PM,17:20,6:05PM,18:05,VA,Virgin Australia,5832,Operated by Singapore Airlines 964,/flight-tracker/VA/5832?year=2024&amp;month=3&amp;date=28&amp;flightId=1243058264,SIN,Singapore,TRUE
2024-03-28T11:15:00.000Z,4:35PM,16:35,6:15PM,18:15,QZ,Indonesia AirAsia,527,,/flight-tracker/QZ/527?year=2024&amp;month=3&amp;date=28&amp;flightId=1243054995,BKI,Kota Kinabalu,
2024-03-28T12:05:00.000Z,4:25PM,16:25,5:55PM,17:55,JT*,Lion Air,717,,/flight-tracker/JT*/717?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034803,PNK,Pontianak,
2024-03-28T13:10:00.000Z,4:30PM,16:30,5:50PM,17:50,ID*,Batik Air,6231,,/flight-tracker/ID*/6231?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031234,UPG,Ujung Pandang,
2024-03-28T13:10:00.000Z,4:30PM,16:30,5:50PM,17:50,EK,Emirates,3553,Operated by Batik Air 6231,/flight-tracker/EK/3553?year=2024&amp;month=3&amp;date=28&amp;flightId=1243031234,UPG,Ujung Pandang,TRUE
2024-03-28T14:55:00.000Z,1:30PM,13:30,3:55PM,15:55,JT*,Lion Air,383,,/flight-tracker/JT*/383?year=2024&amp;month=3&amp;date=28&amp;flightId=1243034692,KNO,Kuala Namu,